YEAR,MO,DY,HR,pyrano,anemo,wind,PS,humidity,suhu
2024,3,16,2,-999,1.96,282.88,99.32,19.23,25.17
2024,3,16,3,-999,1.97,275.46,99.3,19.29,25.14
2024,3,16,4,-999,2.04,268.68,99.32,19.35,25.23
2024,3,16,5,-999,2.08,264.61,99.36,19.47,25.19
2024,3,16,6,-999,2.12,263.01,99.44,19.59,25.26
2024,3,16,7,-999,2.16,263.36,99.52,19.9,25.68
2024,3,16,8,-999,2.15,263.55,99.56,20.2,26.25
2024,3,16,9,-999,2.28,263.7,99.58,20.08,26.98
2024,3,16,10,-999,2.29,263.14,99.54,19.65,27.41
2024,3,16,11,-999,2.16,262.1,99.44,19.41,27.76
2024,3,16,12,-999,2.07,261.75,99.38,19.29,27.9
2024,3,16,13,-999,2.01,260.39,99.32,19.23,27.87
2024,3,16,14,-999,1.91,258.46,99.28,19.29,27.76
2024,3,16,15,-999,1.75,256.09,99.24,19.47,27.54
2024,3,16,16,-999,1.65,254.32,99.27,19.78,27.17
2024,3,16,17,-999,1.5,254.59,99.29,19.84,26.58
2024,3,16,18,-999,1.45,255.37,99.36,19.65,25.92
2024,3,16,19,-999,1.52,256.32,99.42,19.47,25.65
2024,3,16,20,-999,1.57,257.35,99.47,19.35,25.46
2024,3,16,21,-999,1.59,258.97,99.5,19.23,25.37
2024,3,16,22,-999,1.64,262.87,99.5,19.17,25.27
2024,3,16,23,-999,1.74,268.19,99.44,19.04,25.15
2024,3,17,0,-999,1.83,272.69,99.35,18.92,25
2024,3,17,1,-999,1.91,275.87,99.26,18.74,24.86
2024,3,17,2,-999,1.96,277.55,99.22,18.55,24.75
2024,3,17,3,-999,1.94,278.33,99.2,18.37,24.56
2024,3,17,4,-999,1.84,277.58,99.23,18.19,24.48
2024,3,17,5,-999,1.71,275.5,99.3,18.07,24.29
2024,3,17,6,-999,1.6,273.93,99.35,18.25,24.49
2024,3,17,7,-999,1.62,273.59,99.4,18.55,25.47
2024,3,17,8,-999,1.64,274.38,99.45,18.74,26.48
2024,3,17,9,-999,1.76,274.85,99.43,18.74,27.58
2024,3,17,10,-999,1.9,274.49,99.39,18.62,28.4
2024,3,17,11,-999,2.03,270.88,99.29,18.43,28.93
2024,3,17,12,-999,2.18,266.31,99.22,18.37,29.21
2024,3,17,13,-999,2.26,261.84,99.15,18.43,29.19
2024,3,17,14,-999,2.28,257.96,99.08,18.74,28.96
2024,3,17,15,-999,2.26,255.77,99.09,19.04,28.63
2024,3,17,16,-999,2.19,253.44,99.08,19.47,28.06
2024,3,17,17,-999,2.01,251.21,99.13,19.71,27.12
2024,3,17,18,-999,1.91,249.64,99.21,19.41,26.13
2024,3,17,19,-999,1.9,248.29,99.3,19.23,25.72
2024,3,17,20,-999,1.89,248.2,99.36,19.17,25.45
2024,3,17,21,-999,1.9,249.55,99.4,19.1,25.26
2024,3,17,22,-999,1.87,252.77,99.42,19.04,25.1
2024,3,17,23,-999,1.84,255.73,99.39,18.86,24.94
2024,3,18,0,-999,1.82,256.32,99.32,18.68,24.82
2024,3,18,1,-999,1.77,255.96,99.26,18.55,24.73
2024,3,18,2,-999,1.73,255.65,99.23,18.43,24.52
2024,3,18,3,-999,1.67,253.94,99.21,18.31,24.4
2024,3,18,4,-999,1.59,250.14,99.21,18.19,24.33
2024,3,18,5,-999,1.52,249.89,99.24,18.13,24.29
2024,3,18,6,-999,1.52,255.68,99.33,18.43,24.78
2024,3,18,7,-999,1.61,263.05,99.41,18.74,26.08
2024,3,18,8,-999,1.66,267.84,99.44,18.8,27.38
2024,3,18,9,-999,1.67,270.27,99.44,18.68,28.51
2024,3,18,10,-999,1.7,271.58,99.38,18.55,29.26
2024,3,18,11,-999,1.74,268.45,99.29,18.49,29.81
2024,3,18,12,-999,1.79,261.73,99.19,18.49,30.16
2024,3,18,13,-999,1.84,253.72,99.11,18.62,30.21
2024,3,18,14,-999,1.82,246.51,99.09,18.8,29.94
2024,3,18,15,-999,1.74,239.17,99.08,19.29,29.4
2024,3,18,16,-999,1.63,234.33,99.11,19.96,28.85
2024,3,18,17,-999,1.48,231.43,99.13,20.45,27.9
2024,3,18,18,-999,1.39,230.48,99.2,20.2,26.76
2024,3,18,19,-999,1.41,231.54,99.28,19.78,26.26
2024,3,18,20,-999,1.39,235.06,99.31,19.47,25.91
2024,3,18,21,-999,1.39,238.82,99.35,19.23,25.65
2024,3,18,22,-999,1.37,241.83,99.38,18.98,25.44
2024,3,18,23,-999,1.36,243.29,99.37,18.86,25.27
2024,3,19,0,-999,1.37,243.14,99.33,18.74,25.08
2024,3,19,1,-999,1.38,242.42,99.26,18.62,25
2024,3,19,2,-999,1.38,241.26,99.23,18.49,24.82
2024,3,19,3,-999,1.36,240.05,99.25,18.31,24.78
2024,3,19,4,-999,1.32,240.55,99.24,18.25,24.76
2024,3,19,5,-999,1.26,239.95,99.29,18.25,24.77
2024,3,19,6,-999,1.25,238.3,99.36,18.62,25.19
2024,3,19,7,-999,1.37,236.85,99.4,18.86,26.38
2024,3,19,8,-999,1.32,236.12,99.46,18.98,27.54
2024,3,19,9,-999,1.29,238.92,99.45,18.92,28.7
2024,3,19,10,-999,1.29,239.87,99.38,18.86,29.61
2024,3,19,11,-999,1.33,236.78,99.31,18.86,30.17
2024,3,19,12,-999,1.4,234.98,99.2,18.92,30.46
2024,3,19,13,-999,1.48,234.22,99.12,19.04,30.5
2024,3,19,14,-999,1.54,231.79,99.06,19.17,30.32
2024,3,19,15,-999,1.54,228.9,99.06,19.65,29.86
2024,3,19,16,-999,1.51,225.84,99.11,20.39,29.27
2024,3,19,17,-999,1.4,223.65,99.16,20.75,28.34
2024,3,19,18,-999,1.34,222.88,99.21,20.57,27.18
2024,3,19,19,-999,1.42,222.55,99.3,20.14,26.64
2024,3,19,20,-999,1.46,222.83,99.37,19.84,26.32
2024,3,19,21,-999,1.47,224.57,99.41,19.59,26.1
2024,3,19,22,-999,1.48,229.07,99.45,19.41,25.83
2024,3,19,23,-999,1.48,233.37,99.42,19.23,25.66
2024,3,20,0,-999,1.47,235.21,99.37,19.1,25.53
2024,3,20,1,-999,1.42,234.39,99.3,18.92,25.35
2024,3,20,2,-999,1.38,231.9,99.28,18.74,25.18
2024,3,20,3,-999,1.4,230.44,99.26,18.55,25.05
2024,3,20,4,-999,1.42,229.47,99.26,18.43,24.96
2024,3,20,5,-999,1.36,228.72,99.33,18.25,24.8
2024,3,20,6,-999,1.3,228.65,99.39,18.55,25.21
2024,3,20,7,-999,1.4,229.54,99.42,18.92,26.54
2024,3,20,8,-999,1.45,233.13,99.43,18.86,27.85
2024,3,20,9,-999,1.44,235.62,99.43,18.74,28.85
2024,3,20,10,-999,1.48,239.24,99.35,18.62,29.73
2024,3,20,11,-999,1.57,242.03,99.28,18.49,30.35
2024,3,20,12,-999,1.65,242.71,99.18,18.55,30.69
2024,3,20,13,-999,1.73,242.28,99.12,18.68,30.83
2024,3,20,14,-999,1.81,241.45,99.08,18.92,30.65
2024,3,20,15,-999,1.87,239.04,99.08,19.47,30.19
2024,3,20,16,-999,1.86,234.91,99.09,20.26,29.43
2024,3,20,17,-999,1.81,232.73,99.16,20.45,28.26
2024,3,20,18,-999,1.79,233.88,99.24,20.08,27.19
2024,3,20,19,-999,1.82,235.83,99.33,19.78,26.65
2024,3,20,20,-999,1.79,237.28,99.37,19.59,26.3
2024,3,20,21,-999,1.74,238.38,99.42,19.53,25.98
2024,3,20,22,-999,1.67,238.99,99.4,19.41,25.79
2024,3,20,23,-999,1.6,239.18,99.35,19.23,25.56
2024,3,21,0,-999,1.57,238.45,99.28,19.1,25.44
2024,3,21,1,-999,1.56,235.59,99.21,18.98,25.32
2024,3,21,2,-999,1.6,230.55,99.13,18.86,25.25
2024,3,21,3,-999,1.63,227.34,99.1,18.68,25.16
2024,3,21,4,-999,1.6,231.34,99.12,18.55,25.07
2024,3,21,5,-999,1.62,237,99.17,18.55,25.02
2024,3,21,6,-999,1.7,236.24,99.21,18.74,25.22
2024,3,21,7,-999,1.74,240.32,99.29,19.04,26.08
2024,3,21,8,-999,1.6,250.95,99.37,19.17,26.85
2024,3,21,9,-999,1.62,266.68,99.42,19.1,27.62
2024,3,21,10,-999,1.68,273.99,99.35,19.04,28.21
2024,3,21,11,-999,1.64,273,99.24,18.98,28.75
2024,3,21,12,-999,1.4,273.84,99.15,18.98,29.37
2024,3,21,13,-999,1.18,270.38,99.07,18.86,29.94
2024,3,21,14,-999,1.14,264.09,99.03,18.86,29.95
2024,3,21,15,-999,1.18,261.22,99.03,18.98,29.58
2024,3,21,16,-999,1.16,257.55,99.03,19.59,29.04
2024,3,21,17,-999,1.09,253.26,99.08,20.08,28.42
2024,3,21,18,-999,0.94,243.22,99.15,20.32,27.76
2024,3,21,19,-999,0.92,234.01,99.24,19.78,27.57
2024,3,21,20,-999,0.95,229.65,99.26,19.78,27.07
2024,3,21,21,-999,1.03,227.14,99.26,19.59,26.69
2024,3,21,22,-999,1.08,232.38,99.28,19.41,26.44
2024,3,21,23,-999,1,251.85,99.27,19.35,26.23
2024,3,22,0,-999,0.91,267.53,99.23,19.29,25.92
2024,3,22,1,-999,0.85,273.67,99.18,19.1,25.7
2024,3,22,2,-999,0.83,271.62,99.16,18.98,25.64
2024,3,22,3,-999,0.79,262.03,99.16,18.74,25.73
2024,3,22,4,-999,0.78,239.83,99.15,18.55,25.84
2024,3,22,5,-999,0.82,219.6,99.2,18.49,25.84
2024,3,22,6,-999,0.77,209.67,99.23,18.8,25.99
2024,3,22,7,-999,0.67,207.16,99.28,19.71,26.24
2024,3,22,8,-999,0.55,202.56,99.3,19.96,26.49
2024,3,22,9,-999,0.61,199.6,99.25,19.41,27.49
2024,3,22,10,-999,0.67,195.67,99.21,19.35,28.1
2024,3,22,11,-999,0.74,189.07,99.14,19.47,28.62
2024,3,22,12,-999,0.93,184.8,99.03,19.53,29.07
2024,3,22,13,-999,1.18,181.9,98.96,19.71,29.18
2024,3,22,14,-999,1.34,178.67,98.92,20.02,28.65
2024,3,22,15,-999,1.39,175.48,98.94,20.32,27.94
2024,3,22,16,-999,1.37,172.79,98.96,20.45,27.4
2024,3,22,17,-999,1.27,169.03,99.01,20.26,26.92
2024,3,22,18,-999,1.15,164.16,99.1,19.84,26.48
2024,3,22,19,-999,1.09,160.26,99.19,19.53,26.25
2024,3,22,20,-999,1,152.43,99.24,19.17,26.08
2024,3,22,21,-999,0.93,140.81,99.27,18.92,25.94
2024,3,22,22,-999,0.84,128.58,99.28,18.74,25.88
2024,3,22,23,-999,0.76,119.45,99.22,18.49,25.69
2024,3,23,0,-999,0.71,116.85,99.13,18.31,25.53
2024,3,23,1,-999,0.64,112.83,99.05,18.19,25.24
2024,3,23,2,-999,0.47,101.5,99.04,18.01,25
2024,3,23,3,-999,0.19,104.62,99.12,17.76,24.86
2024,3,23,4,-999,0.14,153.43,99.16,17.64,24.76
2024,3,23,5,-999,0.3,138.12,99.14,17.52,24.79
2024,3,23,6,-999,0.49,135.64,99.2,17.88,25.01
2024,3,23,7,-999,0.66,130.67,99.3,18.62,25.9
2024,3,23,8,-999,0.78,122.25,99.34,18.92,26.83
2024,3,23,9,-999,0.79,118.34,99.33,18.92,28.39
2024,3,23,10,-999,0.74,120.65,99.3,18.98,29.55
2024,3,23,11,-999,0.71,133.21,99.25,19.17,30.15
2024,3,23,12,-999,0.77,148.24,99.18,19.29,30.4
2024,3,23,13,-999,0.93,154.72,99.09,19.47,30.55
2024,3,23,14,-999,1.08,156.21,99.04,19.71,30.33
2024,3,23,15,-999,1.19,155.96,99.02,20.26,29.69
2024,3,23,16,-999,1.22,157.04,99.04,20.81,29.05
2024,3,23,17,-999,1.11,156.7,99.09,21.06,28.16
2024,3,23,18,-999,0.98,151.79,99.16,20.87,27.22
2024,3,23,19,-999,0.93,143.23,99.27,20.51,26.84
2024,3,23,20,-999,0.87,135.73,99.34,20.2,26.55
2024,3,23,21,-999,0.86,128.74,99.41,19.96,26.33
2024,3,23,22,-999,0.88,120.44,99.39,19.71,26.11
2024,3,23,23,-999,0.87,115.42,99.35,19.53,25.85
2024,3,24,0,-999,0.92,117.44,99.25,19.35,25.62
2024,3,24,1,-999,1.01,125.54,99.15,19.23,25.37
2024,3,24,2,-999,1.07,135.89,99.11,19.17,25.3
2024,3,24,3,-999,0.98,148.33,99.15,19.1,25.44
2024,3,24,4,-999,0.82,161.05,99.2,18.98,25.59
2024,3,24,5,-999,0.66,177.31,99.3,18.92,25.62
2024,3,24,6,-999,0.61,180,99.36,19.17,25.83
2024,3,24,7,-999,0.63,159.78,99.42,20.69,26.74
2024,3,24,8,-999,0.63,141.01,99.45,20.57,27.13
2024,3,24,9,-999,0.54,130.33,99.48,20.02,28.4
2024,3,24,10,-999,0.47,129.56,99.44,19.96,28.94
2024,3,24,11,-999,0.43,150.64,99.34,20.14,29.32
2024,3,24,12,-999,0.5,175.53,99.27,20.08,29.55
2024,3,24,13,-999,0.66,192.38,99.17,20.02,29.57
2024,3,24,14,-999,0.88,200.38,99.09,19.04,30.34
2024,3,24,15,-999,1.15,199.05,99.08,19.1,29.87
2024,3,24,16,-999,1.26,193.26,99.13,20.02,29.17
2024,3,24,17,-999,1.21,188.18,99.19,20.81,28.18
2024,3,24,18,-999,1.06,183.37,99.25,20.94,27.22
2024,3,24,19,-999,0.99,175.01,99.35,20.63,26.83
2024,3,24,20,-999,0.89,164.26,99.42,20.45,26.51
2024,3,24,21,-999,0.89,155.68,99.49,20.26,26.33
2024,3,24,22,-999,0.95,148.14,99.48,20.08,26.19
2024,3,24,23,-999,0.95,138.33,99.45,19.96,26.1
2024,3,25,0,-999,0.95,128,99.34,19.84,25.97
2024,3,25,1,-999,0.97,123.82,99.19,19.71,25.76
2024,3,25,2,-999,1.09,120.26,99.1,19.59,25.58
2024,3,25,3,-999,1.36,119.21,99.1,19.59,25.41
2024,3,25,4,-999,1.73,120.74,99.18,19.71,25.58
2024,3,25,5,-999,1.61,120.3,99.2,19.65,25.57
2024,3,25,6,-999,1.4,116.14,99.27,19.9,25.85
2024,3,25,7,-999,1.38,110.18,99.36,20.39,26.79
2024,3,25,8,-999,1.33,103.95,99.4,20.39,27.58
2024,3,25,9,-999,1.23,98.03,99.37,19.9,28.76
2024,3,25,10,-999,1.11,95.23,99.29,19.71,29.77
2024,3,25,11,-999,1.05,95.96,99.24,19.65,30.46
2024,3,25,12,-999,0.97,98.78,99.17,19.65,30.82
2024,3,25,13,-999,0.92,103.8,99.14,19.59,30.86
2024,3,25,14,-999,0.95,109.18,99.09,19.71,30.65
2024,3,25,15,-999,1.02,112.45,99.07,20.2,30.15
2024,3,25,16,-999,1.03,116.18,99.09,20.87,29.52
2024,3,25,17,-999,1,115.37,99.14,21.12,28.65
2024,3,25,18,-999,0.96,111.97,99.22,21,27.61
2024,3,25,19,-999,0.98,106.26,99.32,20.69,27.2
2024,3,25,20,-999,0.95,100.85,99.41,20.45,26.9
2024,3,25,21,-999,0.98,96.9,99.44,20.26,26.65
2024,3,25,22,-999,1.02,91.76,99.45,20.2,26.46
2024,3,25,23,-999,1.06,87.03,99.42,20.14,26.28
2024,3,26,0,-999,1.1,83.08,99.34,20.02,26.04
2024,3,26,1,-999,1.18,80.85,99.27,19.84,25.79
2024,3,26,2,-999,1.27,81.17,99.23,19.65,25.56
2024,3,26,3,-999,1.32,79.09,99.21,19.53,25.49
2024,3,26,4,-999,1.21,67.92,99.27,19.47,25.63
2024,3,26,5,-999,1.17,63.95,99.34,19.41,25.64
2024,3,26,6,-999,1.21,69.23,99.42,19.71,25.83
2024,3,26,7,-999,1.31,75.13,99.5,20.39,26.65
2024,3,26,8,-999,1.43,75.43,99.55,20.69,27.36
2024,3,26,9,-999,1.57,76.52,99.53,20.57,28.28
2024,3,26,10,-999,1.56,77.56,99.45,20.32,29.06
2024,3,26,11,-999,1.47,78.99,99.33,20.26,29.62
2024,3,26,12,-999,1.39,80.96,99.26,20.2,29.99
2024,3,26,13,-999,1.32,82.87,99.19,20.2,30.01
2024,3,26,14,-999,1.29,84.81,99.18,20.45,29.98
2024,3,26,15,-999,1.28,86.84,99.17,20.94,29.49
2024,3,26,16,-999,1.21,87.05,99.2,21.48,28.92
2024,3,26,17,-999,1.19,85.86,99.28,21.55,28.23
2024,3,26,18,-999,1.18,83.53,99.35,21.36,27.6
2024,3,26,19,-999,1.25,79.53,99.46,21.24,27.3
2024,3,26,20,-999,1.23,74.55,99.51,21.12,27.11
2024,3,26,21,-999,1.21,68.4,99.57,21.06,26.9
2024,3,26,22,-999,1.24,64.24,99.6,21,26.73
2024,3,26,23,-999,1.31,63.13,99.53,20.87,26.58
2024,3,27,0,-999,1.36,66.24,99.45,20.81,26.44
2024,3,27,1,-999,1.38,70.54,99.37,20.75,26.33
2024,3,27,2,-999,1.21,73.09,99.33,20.63,26.26
2024,3,27,3,-999,0.99,88.65,99.33,20.51,26.24
2024,3,27,4,-999,1.06,112.43,99.35,20.51,26.18
2024,3,27,5,-999,1.16,117.6,99.39,20.51,26.14
2024,3,27,6,-999,1.26,120.23,99.48,20.63,26.1
2024,3,27,7,-999,1.36,119.66,99.53,21,26.4
2024,3,27,8,-999,1.28,113.43,99.6,21.18,26.66
2024,3,27,9,-999,1,97.62,99.62,21.36,27.04
2024,3,27,10,-999,0.67,82.63,99.6,21.06,27.22
2024,3,27,11,-999,0.35,61.7,99.55,20.63,27.26
2024,3,27,12,-999,0.36,340.77,99.49,20.26,27.3
2024,3,27,13,-999,0.5,324.57,99.43,20.14,27.27
2024,3,27,14,-999,0.27,316.17,99.34,20.2,27.12
2024,3,27,15,-999,0.15,173.99,99.33,20.51,26.94
2024,3,27,16,-999,0.43,149.22,99.34,20.81,26.73
2024,3,27,17,-999,0.6,136.58,99.36,20.94,26.55
2024,3,27,18,-999,0.74,131.13,99.43,20.75,26.27
2024,3,27,19,-999,0.85,129.81,99.47,20.57,26.14
2024,3,27,20,-999,0.93,127.83,99.53,20.39,25.98
2024,3,27,21,-999,0.95,126.3,99.58,20.2,25.85
2024,3,27,22,-999,0.89,121.74,99.58,20.02,25.73
2024,3,27,23,-999,0.82,115.35,99.55,19.84,25.61
2024,3,28,0,-999,0.78,112.97,99.49,19.65,25.48
2024,3,28,1,-999,0.77,114.73,99.44,19.47,25.3
2024,3,28,2,-999,0.81,119.27,99.4,19.35,25.23
2024,3,28,3,-999,0.96,123.04,99.43,19.23,25.11
2024,3,28,4,-999,1.11,128.98,99.45,19.1,25.08
2024,3,28,5,-999,1.19,134.2,99.49,18.98,25
2024,3,28,6,-999,1.25,136.77,99.55,19.1,25.18
2024,3,28,7,-999,1.43,137.22,99.6,19.41,25.69
2024,3,28,8,-999,1.4,135.23,99.67,19.65,26.31
2024,3,28,9,-999,1.28,134.01,99.66,19.29,27.13
2024,3,28,10,-999,1.12,140.09,99.59,18.98,27.8
2024,3,28,11,-999,1.05,149.04,99.53,18.98,28.24
2024,3,28,12,-999,1.04,157.88,99.41,18.98,28.62
2024,3,28,13,-999,1.13,166.83,99.34,18.98,28.9
2024,3,28,14,-999,1.26,172.52,99.3,19.17,28.73
2024,3,28,15,-999,1.29,176.53,99.28,19.53,28.28
2024,3,28,16,-999,1.26,174.64,99.31,20.02,27.81
2024,3,28,17,-999,1.13,169.62,99.37,20.2,27.26
2024,3,28,18,-999,1.05,165.76,99.44,20.08,26.69
2024,3,28,19,-999,1.04,163.47,99.5,19.78,26.41
2024,3,28,20,-999,1.05,164.52,99.55,19.53,26.24
2024,3,28,21,-999,1.05,168.02,99.57,19.29,26.12
2024,3,28,22,-999,1.03,173.47,99.57,19.17,25.9
2024,3,28,23,-999,1,176.42,99.53,19.04,25.68
2024,3,29,0,-999,1.07,175.79,99.45,18.98,25.54
2024,3,29,1,-999,1.18,172.41,99.37,18.92,25.4
2024,3,29,2,-999,1.34,166.21,99.34,18.92,25.3
2024,3,29,3,-999,1.46,160.02,99.33,18.98,25.24
2024,3,29,4,-999,1.49,155.46,99.33,18.92,25.16
2024,3,29,5,-999,1.42,152.17,99.39,18.92,25.09
2024,3,29,6,-999,1.36,148.13,99.43,19.29,25.51
2024,3,29,7,-999,1.49,143.31,99.5,19.9,26.47
2024,3,29,8,-999,1.5,137.32,99.53,20.14,27.21
2024,3,29,9,-999,1.45,132.81,99.54,19.9,28.06
2024,3,29,10,-999,1.32,131.63,99.53,19.9,28.76
2024,3,29,11,-999,1.19,133.94,99.43,19.9,29.33
2024,3,29,12,-999,1.11,139.57,99.32,19.84,29.63
2024,3,29,13,-999,1.06,145.84,99.22,19.78,29.62
2024,3,29,14,-999,1.04,151.7,99.17,19.84,29.55
2024,3,29,15,-999,1.05,154.96,99.15,20.02,29.22
2024,3,29,16,-999,1.1,155.79,99.18,20.63,28.62
2024,3,29,17,-999,1.07,154,99.23,21.06,27.86
2024,3,29,18,-999,1.03,152.46,99.31,20.94,27.11
2024,3,29,19,-999,1.08,150.46,99.41,20.63,26.76
2024,3,29,20,-999,1.13,148.63,99.47,20.45,26.56
2024,3,29,21,-999,1.14,147.08,99.5,20.32,26.39
2024,3,29,22,-999,1.11,148.76,99.53,20.2,26.22
2024,3,29,23,-999,1.08,151.59,99.5,20.08,26.01
2024,3,30,0,-999,1.08,154.73,99.45,19.96,25.82
2024,3,30,1,-999,1.11,156.32,99.4,19.9,25.65
2024,3,30,2,-999,1.17,153.95,99.36,19.84,25.54
2024,3,30,3,-999,1.29,150.34,99.36,19.78,25.5
2024,3,30,4,-999,1.42,146.22,99.4,19.84,25.52
2024,3,30,5,-999,1.5,141.99,99.45,19.84,25.53
2024,3,30,6,-999,1.51,137.73,99.51,20.08,25.82
2024,3,30,7,-999,1.64,134.04,99.58,20.94,26.79
2024,3,30,8,-999,1.55,128.43,99.61,21.06,27.51
2024,3,30,9,-999,1.3,119.49,99.61,20.57,28.26
2024,3,30,10,-999,1.04,114.05,99.57,20.26,29.04
2024,3,30,11,-999,0.83,121.89,99.5,20.08,29.63
2024,3,30,12,-999,0.75,138.81,99.39,19.96,30
2024,3,30,13,-999,0.72,154.27,99.3,19.9,30.04
2024,3,30,14,-999,0.69,166.91,99.27,19.96,29.87
2024,3,30,15,-999,0.65,175.18,99.25,20.87,29.54
2024,3,30,16,-999,0.62,173.5,99.28,21.18,29.12
2024,3,30,17,-999,0.57,169,99.35,20.87,28.41
2024,3,30,18,-999,0.55,170.94,99.43,20.75,27.75
2024,3,30,19,-999,0.52,164.29,99.51,20.75,27.48
2024,3,30,20,-999,0.39,158.63,99.58,20.14,27.48
2024,3,30,21,-999,0.2,196.26,99.61,19.9,27.3
2024,3,30,22,-999,0.37,243.43,99.59,19.96,26.98
2024,3,30,23,-999,0.56,236.31,99.54,20.02,26.48
2024,3,31,0,-999,0.73,223.26,99.44,19.96,26.12
2024,3,31,1,-999,1.12,194.13,99.41,19.9,25.97
2024,3,31,2,-999,1.47,177.87,99.45,20.08,25.72
2024,3,31,3,-999,1.87,178.56,99.46,20.32,25.78
2024,3,31,4,-999,2.28,176.46,99.45,20.32,25.83
2024,3,31,5,-999,2.49,174.06,99.46,20.14,25.72
2024,3,31,6,-999,2.59,173.24,99.54,19.84,25.65
2024,3,31,7,-999,2.51,174.47,99.58,19.71,25.9
2024,3,31,8,-999,2.4,176.09,99.61,19.65,26.44
2024,3,31,9,-999,2.27,178.22,99.6,19.17,27.62
2024,3,31,10,-999,2.13,182.32,99.55,19.04,28.66
2024,3,31,11,-999,1.88,187.42,99.5,19.1,29.43
2024,3,31,12,-999,1.65,192.59,99.43,19.23,29.94
2024,3,31,13,-999,1.61,199.22,99.35,19.35,30.09
2024,3,31,14,-999,1.71,204.23,99.29,19.41,29.94
2024,3,31,15,-999,1.8,205.78,99.25,19.53,29.51
2024,3,31,16,-999,1.72,202.14,99.28,20.08,28.79
2024,3,31,17,-999,1.47,198.53,99.31,20.45,27.98
2024,3,31,18,-999,1.31,193.46,99.38,20.26,27.05
2024,3,31,19,-999,1.31,183.77,99.43,19.96,26.69
2024,3,31,20,-999,1.42,169.86,99.51,19.71,26.5
2024,3,31,21,-999,1.5,162.41,99.57,19.53,26.3
2024,3,31,22,-999,1.38,162.18,99.54,19.35,26.03
2024,3,31,23,-999,1.22,168.91,99.49,19.23,25.77
2024,4,1,0,-999,1.21,178.52,99.38,19.1,25.56
2024,4,1,1,-999,1.32,180.34,99.33,19.1,25.46
2024,4,1,2,-999,1.4,178.72,99.29,19.17,25.42
2024,4,1,3,-999,1.47,175.72,99.3,19.23,25.42
2024,4,1,4,-999,1.51,172.87,99.32,19.35,25.36
2024,4,1,5,-999,1.58,172.35,99.32,19.41,25.31
2024,4,1,6,-999,1.73,171.94,99.35,19.78,25.65
2024,4,1,7,-999,2.02,169.95,99.38,20.45,26.53
2024,4,1,8,-999,2.21,166.11,99.4,20.81,27.51
2024,4,1,9,-999,2.29,161.26,99.42,20.75,28.43
2024,4,1,10,-999,2.22,158.76,99.39,20.63,29.05
2024,4,1,11,-999,2.12,158.16,99.31,20.57,29.45
2024,4,1,12,-999,2.03,159.26,99.21,20.57,29.58
2024,4,1,13,-999,1.99,162.2,99.16,20.51,29.55
2024,4,1,14,-999,2.02,167.69,99.09,20.57,29.4
2024,4,1,15,-999,2.01,172.85,99.09,20.81,28.83
2024,4,1,16,-999,1.97,174.99,99.12,21.06,28.14
2024,4,1,17,-999,1.82,174.09,99.18,20.94,27.35
2024,4,1,18,-999,1.69,170.97,99.27,20.63,26.69
2024,4,1,19,-999,1.63,166.7,99.37,20.45,26.49
2024,4,1,20,-999,1.51,162.5,99.4,20.26,26.3
2024,4,1,21,-999,1.4,159.74,99.41,20.14,26.18
2024,4,1,22,-999,1.37,158.56,99.39,20.02,26.05
2024,4,1,23,-999,1.49,156.92,99.35,19.9,25.87
2024,4,2,0,-999,1.69,152.72,99.3,19.84,25.85
2024,4,2,1,-999,1.75,146.66,99.26,19.78,25.76
2024,4,2,2,-999,1.73,141.78,99.21,19.65,25.63
2024,4,2,3,-999,1.66,139.02,99.15,19.53,25.58
2024,4,2,4,-999,1.5,139.66,99.13,19.35,25.46
2024,4,2,5,-999,1.27,143.48,99.17,19.17,25.34
2024,4,2,6,-999,1.14,146.2,99.2,19.29,25.48
2024,4,2,7,-999,1.28,146.99,99.28,19.71,26.26
2024,4,2,8,-999,1.37,146.4,99.33,19.96,27
2024,4,2,9,-999,1.39,151.13,99.37,19.78,28.14
2024,4,2,10,-999,1.42,158.08,99.32,19.78,28.96
2024,4,2,11,-999,1.47,164.26,99.19,19.9,29.25
2024,4,2,12,-999,1.5,169.51,99.1,20.02,29.24
2024,4,2,13,-999,1.51,173.17,99.02,20.2,28.98
2024,4,2,14,-999,1.44,177.2,99.01,20.63,28.48
2024,4,2,15,-999,1.34,180.67,99.01,20.94,28.01
2024,4,2,16,-999,1.21,181.48,99.04,21.18,27.58
2024,4,2,17,-999,1.09,180.41,99.13,21.24,27.21
2024,4,2,18,-999,1.02,177.81,99.19,21,26.84
2024,4,2,19,-999,1.03,175.2,99.28,20.75,26.65
2024,4,2,20,-999,1.05,173.61,99.32,20.57,26.49
2024,4,2,21,-999,1.08,175.86,99.29,20.39,26.3
2024,4,2,22,-999,1.1,176.75,99.28,20.26,26.16
2024,4,2,23,-999,1.21,164.61,99.24,20.14,25.94
2024,4,3,0,-999,1.35,151.36,99.2,20.2,25.87
2024,4,3,1,-999,1.37,149.04,99.13,20.26,25.86
2024,4,3,2,-999,1.28,153.12,99.09,20.2,25.83
2024,4,3,3,-999,1.31,161.57,99.07,20.08,25.74
2024,4,3,4,-999,1.41,162.57,99.09,19.96,25.67
2024,4,3,5,-999,1.5,155.7,99.22,19.96,25.67
2024,4,3,6,-999,1.37,155.48,99.3,20.39,25.98
